업체명,위도,경도
나무늘보호텔,35.16401217,128.9822777
투헤븐모텔,35.1641825,128.9808687
세느모텔,35.16433111,128.980424
비너스모텔,35.1639954,128.9824248
SS모텔,35.16393034,128.9820241
삼신장여관,35.16428142,128.9851161
영남장여관,35.16430814,128.9849597
온정장,35.16452556,128.9840366
블랙모텔,35.16452378,128.9849465
현대장,35.16509023,128.9814006
스토리아지트,35.16492376,128.9812561
연화장,35.16535433,128.9835432
천일장여관,35.16500977,128.9837016
호텔더반,35.16503543,128.9838959
목화빌장,35.16547976,128.9843439
연화장,35.1653686,128.9835636
오아시스장 여관,35.16552691,128.9844696
천일장여관,35.16501389,128.9836971
신라장여관,35.16527707,128.9844257
달빛궁전모텔,35.16568088,128.9835142
동양장여관,35.16559183,128.9811622
그린하우스,35.16547302,128.9824353
네츄럴모텔,35.16625609,128.9821909
타임캐슬,35.16547061,128.9819031
청수장,35.16591329,128.98337
러브빌원룸,35.1668527,128.9816524
산호장여관,35.16639671,128.9810363
배수장,35.16717959,128.982466
태화장여관,35.16998486,128.9814518
풍유장여관,35.15959511,128.9843645
제일장여관,35.15945579,128.9841299
수복장여관,35.15809972,128.9856558
수복,35.15819574,128.985693
수복장여관,35.1581064,128.9856622
산유장여관,35.15882452,128.9849138
금강,35.15876827,128.9851848
하운드호텔,35.16179246,128.9776815
브라운도트사상르네시떼점,35.16147986,128.979551
애플,35.16137902,128.9834099
프리미엄아바호텔,35.1614781,128.9828291
하이디자인호텔,35.16138648,128.9836696
헤라모텔,35.16159403,128.9791651
ZAM101HOTEL,35.16153113,128.9818697
하운드호텔 사상점,35.16180927,128.9776934
록수장여관,35.17469176,128.9843877
태화장여관,35.1698277,128.9813999
덕성여인숙,35.17063914,128.9810474
동심여관,35.17104497,128.9825566
금호여관,35.17088131,128.9825142
성림장여관,35.17225958,128.9828551
동명여인숙,35.17324944,128.9825924
젬모텔,35.18135737,128.9832273
복천여관,35.16884809,128.9805962
부산여인숙,35.1731046,128.9818293
호텔 979,35.1883001,128.9886251
의성장,35.19075536,128.9879
스위트홈,35.1880585,128.9918457
화성장,35.18950433,128.9904763
양화림,35.19162459,128.9950084
호텔이레,35.18245111,128.9841552
넘버25호텔,35.18226848,128.986629
운수장여관,35.18547075,128.9872839
미도여관,35.18632104,128.9849182
삼락생태공원오토캠핑장,35.16652587,128.9690914
태양장여관,35.19538473,128.9876325
큐모텔,35.18934989,128.9801193
보브모텔,35.1855446,128.9773899
웁스모텔,35.17934376,128.9764645
호텔더메이,35.19522639,128.9861284
미림장,35.17004582,128.9772865
발리장여관,35.17027738,128.9771444
옥림모텔,35.19514062,128.987005
옥림장,35.19532747,128.987251
성주여관,35.17262621,128.9813054
엘림장여관,35.1712777,128.9792072
유림모텔,35.19577662,128.9877388
태화장,35.19526153,128.9876503
송학장여관,35.16965048,128.9782382
짝모텔,35.12601272,128.9677111
브라운도트호텔,35.12866363,128.9688159
호텔프랜치코드,35.12869769,128.9686695
W모텔,35.12907224,128.9694416
플라밍고호텔,35.12579492,128.9670833
빅토리아모텔,35.12668559,128.9690593
뉴페이스모텔,35.12810092,128.9687942
평화황토,35.13200774,128.9731103
유진힐,35.13341132,128.9740501
대구여관,35.13147949,128.9737247
지화미지앤미,35.1295428,128.9752812
플라워모텔,35.14994167,129.001563
송민장여관,35.15095259,128.9975767
제일여인숙,35.15052329,128.9972011
미니호텔,35.14934912,129.012609
하우스현,35.15463577,128.995162
은성장여관,35.15100598,128.9980859
초원장여관,35.15221224,128.9956941
송림장여관,35.14086282,128.9894759
신신장여관,35.14215223,128.9879863
369모텔,35.14299203,128.9884386
엔젤모텔,35.13473436,128.9961325
코코모텔,35.13493324,128.9960464
재기중소기업개발원,35.14283399,128.9851833
감천문화마을어울터게스트하우스,35.09627151,129.0094292
하우스피플,35.09807869,129.0098585
방가방가게스트하우스,35.09713343,129.0095616
방가방가게스트하우스,35.09721415,129.0094799
방가방가게스트하우스,35.0969286,129.0096541
연희모텔,35.08646522,129.0060331
감천하텔,35.08826493,129.0062669
경동장여관,35.08937716,129.0056876
삼풍장여관,35.08538127,129.006027
파라다이스,35.08588204,129.0053656
파라다이스모텔,35.08587687,129.0053756
대창여관,35.08546849,129.00638
청운장,35.09722541,128.9847249
비엘모텔,35.10019379,128.9803202
은하모텔,35.1007088,128.9937554
유진여인숙,35.10081774,128.9934826
미모텔,35.10081454,128.9941447
오렌지모텔,35.10074036,128.9936301
에덴장여관,35.10115906,128.9950867
동경장여관,35.10109807,128.9945927
9월모텔,35.10097408,128.9946308
로쏘호텔,35.10061304,128.9933311
선초장여관,35.10035041,128.992012
늘봄모텔,35.10039054,128.992136
위브모텔,35.09904959,128.9913635
프린스모텔,35.09879031,128.9915302
위브모텔,35.09903428,128.9913573
EG모텔,35.09953608,128.9816169
하림,35.09989832,128.9806747
크로바 호텔,35.09641173,128.9940128
삼오모텔,35.09967714,128.9928932
로망스모텔,35.0993301,128.9924908
J모텔,35.09948499,128.9927553
로망스모텔,35.09923271,128.992485
지티모텔,35.09863598,128.9907509
라라모텔,35.09894942,128.9918914
락모텔,35.09938137,128.9939574
희여관,35.07601932,128.990192
APPLETREEGUESTHOUSE,35.08787252,128.9848467
그리스,35.05784712,128.9743705
한미장여관,35.05627922,128.9710188
오이아호텔,35.0574017,128.9727617
모텔그리스,35.05761998,128.9742614
로망스,35.05678082,128.9715072
비치모텔,35.05707569,128.9715492
서울모텔,35.05636333,128.9709085
그린게스트하우스,35.0610551,128.9784689
코자837모텔,35.05575364,128.9711018
6월모텔,35.0556484,128.9708584
원모텔,35.04850864,128.9700021
유성여관,35.05790609,128.9720774
블루캐슬,35.06481747,128.9831324
부산 당리 오투,35.10272907,128.9750842
맥스모텔,35.10564451,128.9696113
귀빈모텔,35.10557134,128.9697192
사파이어관광호텔,35.10626277,128.9698481
DREAMINGROOFTOPROOM,35.10664354,128.9691773
갈매기하우스,35.10276284,128.9745021
문화여관,35.09296841,128.9756544
태백,35.09248513,128.9756922
신평여관,35.09115523,128.974566
신평모텔,35.09108701,128.9747035
블루문모텔,35.0731306,128.9768748
여명모텔,35.07951194,128.9777067
투하트,35.07959919,128.9778273
성풍여관,35.07815839,128.9777236
수도여관,35.08020113,128.9703283
쇼모텔,35.10659354,128.9670524
레이어스호텔,35.10661587,128.9643563
프로포즈모텔,35.108507,128.9618043
하단해원모텔,35.10707408,128.964341
호텔얌,35.10747276,128.9638126
호텔야오,35.10746664,128.9638192
해원모텔,35.10706467,128.9643363
경희모텔,35.10755667,128.9652557
휴모텔,35.10723833,128.965149
K모텔,35.10766292,128.9651027
E팰리스호텔,35.10878682,128.965705
금호모텔,35.10797237,128.9662654
모텔 파라다이스,35.10825286,128.9664516
발리모텔,35.10795917,128.966566
E 팰리스 호텔,35.10879272,128.965702
모텔츄츄,35.10782814,128.9662697
브라운도트호텔,35.1083359,128.9658337
발렌타인 모텔,35.10860087,128.9661254
호텔메르시엘,35.10953107,128.9659842
공원장여관,35.10993901,128.9663162
세방장여관,35.1048597,128.9690265
대하장모텔,35.10496836,128.9669856
돔보여관,35.1070161,128.968559
라스베가스관광호텔,35.10741051,128.966534
그린힐호텔,35.10774326,128.9668249
로얄모텔,35.10378396,128.9603937
동진장여관,35.08144479,128.9692695
굿타임,35.10751927,128.9643215
모텔와이티티,35.10725332,128.9647145
머물다호텔,35.10824527,128.9656181
퍼블릭,35.10752392,128.9646676
넘버25호텔,35.10822036,128.9651507
YTT모텔,35.107257,128.9647158
와우호텔,35.10775891,128.9644718
퀸모텔,35.10717344,128.9643859
퍼블릭모텔,35.10758144,128.9647965
칠백장모텔,35.10357613,128.9631384
대하모텔,35.10507911,128.9666919
동성여인숙,35.08610189,129.024269
칠성여인숙,35.08496946,129.0242615
부산비치관광호텔,35.08497673,129.0262775
대흥장,35.08753447,129.0239181
대명장여관,35.08807173,129.0238908
대흥장,35.08753066,129.0239198
명동,35.08909293,129.0241547
창성,35.08778946,129.024276
삼화여인숙,35.08533526,129.0244826
제일장,35.08754889,129.0240335
대명장여관,35.0881067,129.0238418
천마,35.09139438,129.0231814
제일장,35.09171539,129.0236092
부산탕,35.09207816,129.0234975
충무여관,35.09202817,129.0229695
동미여인숙,35.09249553,129.0235253
수목장,35.11091363,129.0198212
금호장,35.10402939,129.0210154
라까사델솔 게스트하우스,35.1079872,129.0167659
부산 코인 독채하우스,35.10949883,129.0157081
구덕장모텔,35.11468844,129.0151553
구덕야영장,35.12554995,129.0096934
구덕야영장구덕수련원,35.1252737,129.0107942
엄광산유아숲체험장,35.13061918,129.0105439
듀코,35.12802461,129.0080454
템플스테이생활관,35.12655044,129.0120484
남경여관,35.10173309,129.0184527
정,35.10153146,129.0172452
아바호텔,35.07766697,129.0228318
삼영모텔,35.07411738,129.0156845
투헤븐호텔,35.0782926,129.0223655
99.9호텔,35.07943772,129.0220522
풍전장모텔,35.07806411,129.0208296
S모텔,35.07810729,129.0203842
마리나호텔,35.07750957,129.0214864
모아모텔,35.07696014,129.0174843
페어필드바이메리어트,35.07768112,129.0192239
베스트웨스턴플러스 부산송도호텔,35.07720798,129.0178244
호텔아비숑,35.07819076,129.0223909
송도아바모텔 암남점,35.07759164,129.0227198
마리나장,35.07750804,129.0214789
큐파이브호텔,35.0772323,129.0218905
송도오토캠핑장,35.07277651,129.0175354
옐로게스트하우스,35.07813017,129.0206232
코자자호텔,35.07771277,129.0225877
AVA모텔,35.07760553,129.0227267
큐파이브호텔,35.07723239,129.0219051
브이모텔,35.07922027,129.0221079
아비숑,35.07821514,129.0223806
송도모텔,35.0780378,129.0197561
동명장여관,35.07423828,129.0156856
에이스모텔,35.07817127,129.0208109
금화장모텔,35.07862714,129.0211486
옐로하우스,35.07810781,129.0205582
M모텔,35.07847011,129.0205566
피닉스모텔,35.0783754,129.0204656
로얄장,35.0777064,129.0214716
호성장여관,35.07776479,129.0217047
남산장여관,35.07757076,129.0215964
로얄장,35.07772106,129.0214822
씨송도게스트하우스,35.070268,129.018595
아리아,35.06512553,129.013803
호호네,35.07421472,129.0154425
2월호텔 송도점,35.0653058,129.0136846
파인힐모텔,35.0654605,129.0135993
아리아호텔,35.06512798,129.0137584
송도비치호텔,35.07478579,129.0156895
오션뷰펜션,35.07007609,129.0186699
SKY모텔,35.06621978,129.012897
호텔쿼츠,35.06480252,129.0136764
맥스모텔,35.06567824,129.0134409
아이비하우스,35.0720943,129.0157722
모텔뉴송도,35.0809183,129.0211881
귀빈장,35.07846692,129.0176733
와우모텔,35.07706541,129.0165508
더메이,35.07710148,129.0167241
부산게스트하우스 숨 송도점,35.07817314,129.0195326
유엔송도호텔,35.07736694,129.0161449
더메이,35.07709886,129.0167165
호텔베네치아,35.07731257,129.0169236
브라운도트호텔 송도해수욕장점,35.07677393,129.0170325
EL호텔,35.07720063,129.0170002
호텔얌,35.07745152,129.0168941
부산 송도 휴,35.07699528,129.0170686
봄모텔,35.07723574,129.0166438
베네치아모텔,35.07732827,129.0169446
다모아모텔,35.07735496,129.017326
여행공장,35.0784202,129.0215448
퀸모텔,35.0789453,129.0217246
수모텔,35.0788955,129.0215402
송해장,35.0792101,129.0212943
퀸모텔,35.07894531,129.0217246
동화장여관,35.07816744,129.0212171
천마에코하우스,35.09608838,129.01741
더샵호텔,35.09666499,129.0255186
더샵호텔,35.09669791,129.0255104
깐느모텔,35.09723716,129.0250093
씨네모텔,35.09716889,129.0248457
버튼호텔,35.09731209,129.0246724
시티모텔,35.09752614,129.0246573
일신,35.09613966,129.0248773
성화,35.09585716,129.0250434
초원,35.09408113,129.0245074
일신여인숙,35.0961877,129.0249432
부산여인숙,35.09604596,129.0249717
신광여인숙,35.0959158,129.0249337
동원여인숙,35.09597953,129.0250637
성화여인숙,35.09590736,129.0250597
초원여인숙,35.09411777,129.024519
미진여인숙,35.09572326,129.0250014
남선여인숙,35.09482584,129.0246748
재건여인숙,35.09660159,129.0250611
동림여인숙,35.09646741,129.0251989
우정여인숙,35.09654751,129.0250452
M모텔,35.09651042,129.0256072
동림여인숙,35.09645572,129.025196
우정여인숙,35.09654757,129.0250452
재건여인숙,35.09658588,129.0250558
대흥장,35.0961269,129.0251244
칠성여인숙,35.09479932,129.0244536
보은,35.09579664,129.0246152
동국여인숙,35.0950443,129.0238212
해성장여관,35.0949571,129.0247038
해성장여관,35.0949571,129.0247038
바다모텔,35.09491019,129.0248929
자갈치9월모텔,35.09516407,129.0251738
수정장여인숙,35.09575061,129.0246262
삼성장여관,35.09593766,129.0234746
동성여인숙,35.09572401,129.023479
원모텔,35.09601596,129.0234997
금강모텔,35.09540861,129.0233582
온모텔,35.09600906,129.0229297
우리모텔,35.09498969,129.0227144
하동,35.09592431,129.0228436
신한,35.09593854,129.0230957
동성여인숙,35.08610192,129.024269
은솔장,35.09514163,129.0230789
천수장,35.09514779,129.0230852
천수장,35.09514777,129.0230852
브라운도트 호텔 남포충무점,35.09345008,129.0228798
녹원장,35.09401567,129.0212346
부산장모텔,35.09349096,129.0232854
주영레지던스,35.09699463,129.02313
비건민박,35.09732641,129.0224713
초원파크 모텔,35.09640941,129.0216638
스테이모텔,35.09653084,129.0213782
국제장여관,35.0968648,129.0211189
국제장여관,35.09694809,129.0211064
광안모텔,35.16659164,129.1158791
꿈의궁전모텔,35.15690987,129.1194338
더파크 게스트하우스,35.1548868,129.1177715
해원장모텔,35.15730993,129.1197087
뷰띠끄호텔,35.15321794,129.1170426
광안비치모텔,35.14969051,129.1144273
광안숲,35.15123293,129.1155117
해피앤게스트하우스,35.1512496,129.1154791
WOODHOUSE HOTEL,35.15716031,129.1195835
퀸모텔,35.15107137,129.1155183
M8HOUSE,35.15075103,129.1124533
마리띠모,35.14934696,129.1142812
그랜드테라스,35.1499463,129.1153057
호텔 쏘타 컬렉션 더 테라스,35.14993746,129.1152995
위더스오션,35.14993746,129.1152995
어반스테이더테라스,35.1499463,129.1153057
광안지웰에스테이트오피스텔,35.1499463,129.1153057
게스트하우스은가비,35.1635892,129.1136901
호텔썬시티,35.15448962,129.118853
명작하우스,35.15673827,129.1148571
화이트아일랜드,35.15749977,129.1153764
로스트펭귄,35.15690891,129.1151024
집게스트하우스,35.15714322,129.1193712
부산레떼게스트하우스,35.15785979,129.1185835
솔게스트하우스 부산파티점,35.15457462,129.1187264
블루문모텔,35.15327396,129.1174522
브릿지모텔,35.14870816,129.1145398
호메르스호텔,35.15342504,129.1179674
아쿠아펠리스호텔,35.15406972,129.1188353
켄트 호텔,35.15422798,129.1191294
SEASEE게스트하우스,35.15156854,129.1166653
호텔1,35.15249612,129.1173796
W모텔,35.15267924,129.1174135
펜트하우스,35.15184376,129.1168841
호텔센트럴베이,35.15147287,129.1164364
H7L호스텔,35.15059748,129.1158636
뷰먼드 풀빌라,35.14922574,129.1148125
호메르스 호텔,35.15342577,129.11798
제이스테이펜트하우스,35.15059724,129.1158614
제이스테이 게스트하우스,35.14875327,129.1140233
루크하우스,35.14871769,129.1139602
광안사계,35.1498386,129.113124
브라운도트 호텔 광안리해수욕장점,35.14981237,129.1147818
호텔미라주,35.14921322,129.1143045
누리호스텔,35.15173146,129.116631
프리미엄브이관광호텔,35.15065964,129.1154077
케렌시아,35.14932542,129.1147272
하운드호텔,35.14888374,129.1145507
투헤븐호텔,35.14951152,129.1145706
망고호텔,35.15189732,129.1167352
더뷰게스트하우스,35.15049668,129.115316
씨유호텔,35.14903052,129.1146047
누리호텔,35.15174846,129.1166075
부산레떼게스트하우스,35.15011784,129.1121003
곰도리게스트하우스,35.16223884,129.1174037
selfhouse,35.16577447,129.1175311
에스모텔,35.16727626,129.116768
리버호텔,35.1671317,129.1165947
대웅모텔,35.16586203,129.1155103
와바모텔,35.16574152,129.1155211
투유모텔,35.1656473,129.115501
봄날 모텔,35.16667196,129.1159741
수영맥스모텔,35.1659706,129.1155356
유토피아관광호텔,35.16744421,129.1171132
에메랄드모텔,35.16607849,129.115572
딥슬립호스텔,35.1649612,129.1144856
호텔스미스,35.16668807,129.1157195
호텔웁스,35.16686745,129.1156296
제이모텔,35.15842967,129.112752
웁스호텔,35.16686743,129.1156296
그랜드모텔,35.16755326,129.1168467
타임모텔,35.16760387,129.116912
정수장여관,35.1668853,129.1160336
호텔더라찌,35.15527099,129.1131799
홈스위트홈,35.15062131,129.1133249
부산아시아영화학교,35.15180194,129.1078474
한림장여관,35.15333162,129.1128366
302PLACE,35.15425538,129.1142864
유성모텔,35.15850437,129.1138991
버들,35.15802701,129.1194556
씨티모텔,35.15905977,129.1129033
지게스트하우스,35.15998062,129.1163084
몽뜨뢰모텔,35.16621774,129.1156769
디스커버리부산게스트하우스,35.16734883,129.116424
JENNYHOUSE,35.15630799,129.112308
유리스테이,35.15630664,129.1123076
금련산청소년수련원,35.15516094,129.1022813
씨프렌드호텔,35.14820852,129.1132924
몰디브모텔,35.14553119,129.110645
광안대교게스트하우스,35.14486551,129.1115762
초하루게스트하우스,35.14663504,129.113652
루비모텔,35.14112273,129.1079021
비지니스모텔,35.14857159,129.1137128
호텔마레,35.14857159,129.1137128
델라디,35.14810188,129.1141239
썬샤인모텔,35.1464022,129.110891
부산세관수련원,35.14558397,129.1073299
사천모텔,35.14599788,129.1104065
코오롱호텔,35.14866821,129.1110666
갤러리호텔,35.14605111,129.1105322
레스큐,35.1426812,129.1089506
산장,35.14126169,129.1080706
릴리하우스,35.1469076,129.1113687
에이스모텔,35.1728097,129.1026402
금천모텔,35.16065961,129.1204853
수영별장,35.16730039,129.1182086
휴모텔,35.15887584,129.1216479
앤플랫,35.15891053,129.1251945
반게스트하우스,35.15516027,129.1186412
허니슬립,35.15516027,129.1186412
레이게스트하우스,35.15491892,129.1189844
발리하우스,35.15504669,129.1197188
WETEVER,35.15540688,129.1201836
에이치라운지,35.15516457,129.1211644
광안273,35.15591404,129.1235628
에이모텔,35.15587363,129.1250166
커플라운지게스트하우스,35.15473551,129.1199642
피코블루,35.1550896,129.1209864
이화맨션,35.15504543,129.1208439
뷰티풀뷰부산-광안대교,35.15772457,129.1336522
베스트루이스해밀턴호텔,35.15557963,129.1240009
케이게스트호텔,35.15643307,129.125353
꿈모텔,35.15597911,129.1213638
패닉,35.15536152,129.1216669
광안리게스트하우스제이네하우스,35.15667661,129.1213086
비에이치스토리,35.15597773,129.1213595
마린뷰호텔,35.1541667,129.1244005
오션뷰호텔,35.15398788,129.1243889
브라운도트호텔,35.15405956,129.1246982
에이치에비뉴호텔,35.1539705,129.1245151
오션스테이호텔,35.1539705,129.1245151
오션투헤븐,35.1539705,129.1245151
오션 더 포인트 호텔,35.1539705,129.1245151
더베이클럽호텔,35.1539705,129.1245151
오션더포인트호텔,35.1539705,129.1245151
호텔디옴므,35.15396161,129.1245126
선게스트하우스,35.15646,129.1247968
와바모텔,35.15674252,129.1254924
넘버25호텔 광안점,35.15520167,129.124822
스타호텔,35.15577556,129.1250287
NO25호스텔,35.15520167,129.124822
넘버25호텔,35.15520221,129.124822
벡스코호스텔,35.15403097,129.1255592
수변모텔,35.15522991,129.1254051
수변,35.15523298,129.1254114
호텔더그랑,35.15585579,129.1252446
와이모텔,35.1557914,129.1255746
페트라하우스,35.15713434,129.1260372
게스트하우스어반,35.15700297,129.1259036
레지던스호텔 다온채,35.15770589,129.1264923
광안스테이,35.15783606,129.1267085
더블루게스트하우스,35.15590917,129.1335616
옐로우라이트하우스,35.15675734,129.1342605
베스타게스트하우스,35.16755041,129.118471
힐링하우스,35.15664596,129.122742
수박게스트하우스,35.15679699,129.1227545
가든장여관,35.156204,129.1233272
비엔나모텔,35.1576917,129.1291178
호텔런더너,35.15765609,129.128702
거북모텔,35.1566018,129.1247382
블루아트게스트하우스,35.15764327,129.1273955
더폼호스텔,35.15744773,129.126293
호텔야자,35.15683176,129.124842
더폼하우스,35.15744773,129.126293
호텔메종,35.15700292,129.1255247
레하,35.15656892,129.1245748
궁모텔,35.15786102,129.1275351
정수장여관,35.15763488,129.1259457
정수장여관,35.1575766,129.1258207
광안하우스,35.15765312,129.1254196
라움103,35.15479506,129.1318229
언플랜드88,35.15453083,129.1242139
스마일하우스,35.15513418,129.1240053
어반하우스펜트,35.15532352,129.1239039
더웨이브,35.15502586,129.1240219
휴일,35.15502586,129.1240219
캐슬비치관광호텔,35.15647403,129.1346236
호텔AG405,35.15646734,129.1346184
헤븐리펜트하우스,35.15462933,129.1241568
호텔헤이,35.15453083,129.1242139
Q모텔,35.15484656,129.1242143
게드게스트하우스,35.15472203,129.124115
H에비뉴,35.15339247,129.1245905
바다산책펜트하우스,35.15473349,129.1320696
아정모텔,35.15444353,129.1242293
더엠모텔,35.15530936,129.124792
어반하우스,35.15524528,129.1245619
브라운도트호텔,35.16859428,129.11412
귀빈모텔,35.16886138,129.1137715
샤토드메종,35.1727557,129.1109978
블루밍모텔,35.1727861,129.1104005
대호모텔,35.16819191,129.1149846
알프스모텔,35.16820902,129.1148244
옥천탕여관,35.18868124,129.0771601
미진장여관,35.18150577,129.0710696
무진장여인숙,35.18217097,129.0706464
제일여관,35.18856684,129.0727236
진성여관,35.18052082,129.0786919
브이호텔,35.18581461,129.0794012
MU모텔,35.18569621,129.0795271
태양장여관,35.18565287,129.0790962
더 제니스 호텔,35.18524061,129.079743
우노레지던스,35.18607556,129.0788042
아바모텔,35.18553781,129.0793459
R모텔,35.18580678,129.07922
아마레호텔연산점,35.18640951,129.0786249
시애틀비 호텔,35.18627897,129.0788869
호텔야자 연산1호점,35.18652291,129.0783914
호텔 스미스,35.186644,129.078785
호텔야자 연산1호점,35.18652291,129.0783914
위드모텔,35.18724909,129.0800896
엘루이모텔,35.18741013,129.079653
조이모텔,35.18773513,129.0831759
WABA모텔,35.18802994,129.0829077
아르빌,35.18759619,129.0829275
WABA모텔,35.18802537,129.0829121
노블모텔,35.18611571,129.0833798
로즈모텔,35.18641709,129.0840616
궁전모텔,35.18629878,129.0839006
PRINCESS게스트하우스,35.18643061,129.1080591
OH모텔,35.18632534,129.1066097
태양빌,35.18637531,129.1067847
더킹호텔,35.18585239,129.1069609
산호장여관,35.19003907,129.0910038
한양장여관,35.19145822,129.0901359
토곡장여관,35.18754981,129.1067032
신성하우스,35.18328379,129.1075408
브라운도트 호텔 연산토곡점,35.18564384,129.106574
호텔로이,35.18587762,129.106534
투헤븐호텔,35.18653226,129.1066296
연산 토곡 그레이191 호텔,35.18516296,129.1065378
호텔 로이,35.18590697,129.1066112
새림장여관,35.18755737,129.1065143
호텔오마이,35.18496721,129.1065658
황토방모텔,35.18534142,129.1065559
발리호텔,35.18739121,129.0841787
샤이어호텔,35.18675928,129.0831931
일루아,35.18653138,129.0836739
프린스모텔,35.1871947,129.0827007
휴모텔,35.18698253,129.0823158
아르반 시티 호텔,35.18697407,129.0833083
발리모텔,35.18747759,129.0842955
초원장여관,35.18735929,129.0849097
퀸스모텔,35.18758562,129.0839292
샤이어모텔,35.18675772,129.083223
동희장여관,35.1874877,129.0847492
호산나하우스,35.19090152,129.0927471
드림텔,35.18538901,129.0869753
JHOUSE,35.18632067,129.0866699
BEXCOB앤B,35.1886327,129.1069424
포시즌,35.18699163,129.0798789
토마토모텔,35.18678913,129.0804045
파라다이스모텔,35.18683477,129.0802786
태화장여관,35.18423515,129.0821458
호텔더루아,35.18436118,129.0820014
모모장여관,35.18440633,129.0818929
필365모텔,35.18430987,129.0814778
연산장여관,35.18493722,129.0829803
BNB호텔,35.1851302,129.0830607
웁스모텔,35.18496695,129.0816166
카리브모텔,35.18551296,129.082865
잠자리모텔,35.18553589,129.083132
원하우스,35.18517357,129.0826531
유아인호텔,35.18539766,129.0830986
17th 호텔,35.18603202,129.0803314
하운드호텔 연산,35.18606603,129.0794033
문화장여관,35.18568659,129.0790197
다이아몬드호텔,35.18772367,129.0793516
와이유모텔,35.18574096,129.0775119
부원장,35.18642857,129.0780412
게스트하우스안,35.18189672,129.0821762
아이유모텔,35.18376028,129.0813862
아이유모텔,35.18376028,129.0813862
엠버스호텔,35.18394103,129.081643
힐튼모텔,35.1872468,129.0809137
굿스테이 센트럴 호텔,35.1877504,129.0815451
미라보관광호텔,35.18771027,129.080662
목화호텔,35.18806053,129.0806004
굿타임모텔,35.18201107,129.0799161
칠성여관,35.1827319,129.0827743
엔젤장,35.1875763,129.0827456
엔젤모텔,35.1875774,129.0827509
다우장모텔,35.18782844,129.0818378
브이모텔,35.18799008,129.0825635
MU플러스모텔,35.18784311,129.0827783
궁락모텔,35.1878133,129.0823481
유신모텔,35.18779614,129.0825846
필모텔,35.18742988,129.0825388
파크모텔,35.18761495,129.0824377
럭스모텔,35.18783811,129.0818846
앙소르홈텔,35.18814017,129.0824758
JAGUESTHOUSE,35.18859408,129.0819823
피아노,35.18805393,129.0827557
호텔얌,35.1881073,129.0826178
하운드호텔 연산,35.18609048,129.0793938
동명장모텔,35.08989361,129.0380933
썸모텔,35.09096282,129.0397144
원모텔,35.09078306,129.0396412
이화모텔,35.08978689,129.0395471
평화모텔,35.08985167,129.0397988
이패션모텔,35.08983811,129.0402205
행운모텔,35.09145964,129.0378228
씨사이드모텔,35.09068553,129.0369398
큐브모텔,35.09072127,129.0392963
아이존모텔,35.09000841,129.0382973
나인모텔,35.09030756,129.0383973
이브모텔,35.09153509,129.038094
블루모텔,35.09077676,129.0384046
항구모텔,35.09029086,129.0374537
청호여관,35.08852071,129.037084
청호여관,35.08850846,129.0370796
동아장여관,35.08980512,129.0364065
원모텔,35.09078677,129.0396386
향남모텔,35.09195561,129.037582
실크로드,35.09253734,129.0396348
아마존모텔,35.0930713,129.0396826
송원모텔,35.09320872,129.0391771
덕수모텔,35.09270624,129.039576
우리모텔,35.09271638,129.0394591
동백모텔,35.09291287,129.0393857
태성파크모텔,35.09145388,129.0390723
첼로모텔,35.09149909,129.0389412
태성파크모텔,35.09144138,129.0390696
노스하버호텔부산,35.09394251,129.0373614
비지비미디호텔,35.09394266,129.0373709
이지이지게스트하우스,35.094489,129.0365709
미디호텔부산,35.09401694,129.0373291
한국모텔,35.09258688,129.0376703
남일여인숙,35.09250397,129.0378883
비취모텔,35.09290157,129.038664
베이하운드호텔,35.09314878,129.038423
지오모텔,35.09303087,129.0391604
신데렐라모텔,35.09149401,129.0398103
씨네모텔,35.09139641,129.0397708
오투모텔,35.091325,129.0397146
우창모텔,35.09262987,129.0402645
낙원장,35.09163777,129.0422684
O.K모텔,35.09207357,129.041697
낙원장여관,35.0916378,129.0422684
리베모텔,35.09200701,129.0419257
희빈모텔,35.09109853,129.0408841
설화장여관,35.09052309,129.0416166
E모텔,35.09096587,129.0403832
녹원모텔,35.09063369,129.0413
문화모텔,35.09258441,129.0406488
핑크모텔,35.09267564,129.0407919
문화장,35.09260173,129.0406557
강남모텔,35.09214121,129.0407883
신원모텔,35.0924324,129.0409185
드림모텔,35.09210809,129.0420171
테마모텔,35.09214819,129.0423166
파티파티룸룸,35.07682395,129.071029
산해모텔,35.07960864,129.0705029
모텔G2,35.06594177,129.0808537
함지골청소년수련관,35.07445344,129.0541515
아란치모텔,35.06845251,129.0809154
태종파크텔,35.06491823,129.080614
M모텔,35.06889394,129.081151
하얀성모텔,35.06884933,129.0814533
비치모텔,35.06920404,129.0812588
오션하우스,35.07128552,129.0619956
에메랄드오션뷰,35.07128552,129.0619956
스쿠버하우스,35.06117284,129.0774269
호텔브릿지,35.09416941,129.0389774
라발스호텔,35.09448004,129.0391321
글랜스호텔,35.09344561,129.0388484
제이모텔,35.09342294,129.0390287
J,35.09341643,129.0390299
유성장여관,35.09370839,129.0397245
럭셔리모텔,35.09366094,129.0393008
럭셔리모텔,35.0935825,129.0393221
미미장여관,35.09345093,129.0408423
프리하우스,35.09303507,129.0550097
프린스여관,35.0904525,129.042658
만덕장,35.08633451,129.0407102
동남모텔,35.08706736,129.041156
